osm_id;ags;ort;plz;landkreis;bundesland;plz3
423046;01051002;Arkebek;25767;Kreis Dithmarschen;Schleswig-Holstein;257
1405506;01054007;Arlewatt;25860;Kreis Nordfriesland;Schleswig-Holstein;258
1248409;07331004;Armsheim;55288;Alzey-Worms;Rheinland-Pfalz;552
423191;01060003;Armstedt;24616;Kreis Segeberg;Schleswig-Holstein;246
1527157;03352002;Armstorf;21769;Cuxhaven;Niedersachsen;217
959155;09276113;Arnbruck;93471;Regen;Bayern;934
1284740;15090010;Arneburg;39596;Stendal;Sachsen-Anhalt;395
1145353;01059002;Arnis;24399;Kreis Schleswig-Flensburg;Schleswig-Holstein;243
157396;05958004;Arnsberg;59755;Hochsauerlandkreis;Nordrhein-Westfalen;597
157396;05958004;Arnsberg;59757;Hochsauerlandkreis;Nordrhein-Westfalen;597
157396;05958004;Arnsberg;59759;Hochsauerlandkreis;Nordrhein-Westfalen;597
157396;05958004;Arnsberg;59821;Hochsauerlandkreis;Nordrhein-Westfalen;598
157396;05958004;Arnsberg;59823;Hochsauerlandkreis;Nordrhein-Westfalen;598
959922;09372112;Arnschwang;93473;Cham;Bayern;934
1307625;14625010;Arnsdorf;01477;Bautzen;Sachsen;014
534472;07143203;Arnshoefen;56244;Westerwaldkreis;Rheinland-Pfalz;562
393582;16070004;Arnstadt;99310;Ilm-Kreis;Thueringen;993
336476;09677114;Arnstein;97450;Main-Spessart;Bayern;974
2408603;15087031;Arnstein;06456;Mansfeld-Suedharz;Sachsen-Anhalt;064
957058;09277111;Arnstorf;94424;Rottal-Inn;Bayern;944
553601;01058007;Arpsdorf;24634;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;246
959919;09372113;Arrach;93474;Cham;Bayern;934
2387266;16065086;Artern;06556;Kyffhaeuserkreis;Thueringen;065
1388559;03355003;Artlenburg;21380;Lueneburg;Niedersachsen;213
535686;07141201;Arzbach;56337;Rhein-Lahn-Kreis;Rheinland-Pfalz;563
534446;14730010;Arzberg;04886;Nordsachsen;Sachsen;048
1022878;09479112;Arzberg;95659;Wunsiedel im Fichtelgebirge;Bayern;956
1113734;07232201;Arzfeld;54687;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
443469;07138003;Asbach;53567;Neuwied;Rheinland-Pfalz;535
1245096;07134004;Asbach;55758;Birkenfeld;Rheinland-Pfalz;557
562971;09779115;Asbach-Baeumenheim;86663;Donau-Ries;Bayern;866
2813820;16061002;Asbach-Sickenberg;37318;Eichsfeld;Thueringen;373
959656;09278116;Ascha;94347;Straubing-Bogen;Bayern;943
62532;09661000;Aschaffenburg;63739;;Bayern;637
62532;09661000;Aschaffenburg;63741;;Bayern;637
62532;09661000;Aschaffenburg;63743;;Bayern;637
941055;09183113;Aschau am Inn;84544;Muehldorf am Inn;Bayern;845
2186909;09187114;Aschau im Chiemgau;83229;Rosenheim;Bayern;832
1246671;07336005;Aschbach;67753;Kusel;Rheinland-Pfalz;677
157717;05558004;Ascheberg;59387;Kreis Coesfeld;Nordrhein-Westfalen;593
310405;01057001;Ascheberg;24326;Kreis Ploen;Schleswig-Holstein;243
548614;01058008;Ascheffel;24358;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;243
79801;15089015;Aschersleben;06449;Salzlandkreis;Sachsen-Anhalt;064
2168238;09184112;Aschheim;85609;Muenchen;Bayern;856
306573;03353002;Asendorf;21271;Harburg;Niedersachsen;212
1461193;03251002;Asendorf;27330;Diepholz;Niedersachsen;273
400932;08119087;Aspach;71546;Rems-Murr-Kreis;Baden-Wuerttemberg;715
405809;08118003;Asperg;71679;Ludwigsburg;Baden-Wuerttemberg;716
1239627;07339002;Aspisheim;55459;Mainz-Bingen;Rheinland-Pfalz;554
402686;08128006;Assamstadt;97959;Main-Tauber-Kreis;Baden-Wuerttemberg;979
2791715;08425011;Asselfingen;89176;Alb-Donau-Kreis;Baden-Wuerttemberg;891
215977;06532001;Asslar;35614;Lahn-Dill-Kreis;Hessen;356
929921;09175112;Assling;85617;Ebersberg;Bayern;856
453151;07143204;Astert;57627;Westerwaldkreis;Rheinland-Pfalz;576
163178;05966004;Attendorn;57439;Kreis Olpe;Nordrhein-Westfalen;574
540056;07141003;Attenhausen;56370;Rhein-Lahn-Kreis;Rheinland-Pfalz;563
956663;09273115;Attenhofen;84091;Kelheim;Bayern;840
29830;09178115;Attenkirchen;85395;Freising;Bayern;853
2801345;08426011;Attenweiler;88448;Biberach;Baden-Wuerttemberg;884
959671;09278117;Atting;94348;Straubing-Bogen;Bayern;943
453152;07143205;Atzelgift;57629;Westerwaldkreis;Rheinland-Pfalz;576
1946230;08315003;Au;79280;Breisgau-Hochschwarzwald;Baden-Wuerttemberg;792
907190;08216002;Au am Rhein;76474;Rastatt;Baden-Wuerttemberg;764
162693;09679114;Aub;97239;Wuerzburg;Bayern;972
387526;09673113;Aubstadt;97633;Rhoen-Grabfeld;Bayern;976
1269806;07135005;Auderath;56766;Cochem-Zell;Rheinland-Pfalz;567
9301683;14521035;Aue-Bad Schlema;08280;Erzgebirgskreis;Sachsen;082
9301683;14521035;Aue-Bad Schlema;08301;Erzgebirgskreis;Sachsen;083
539909;07141004;Auel;56357;Rhein-Lahn-Kreis;Rheinland-Pfalz;563
1244153;07133005;Auen;55569;Bad Kreuznach;Rheinland-Pfalz;555
1263898;16069058;Auengrund;98673;Hildburghausen;Thueringen;986
400935;08119006;Auenwald;71549;Rems-Murr-Kreis;Baden-Wuerttemberg;715
536016;14521040;Auerbach;09392;Erzgebirgskreis;Sachsen;093
959825;09271113;Auerbach;94530;Deggendorf;Bayern;945
1028547;09371113;Auerbach in der Oberpfalz;91275;Amberg-Sulzbach;Bayern;912
444398;14523020;Auerbach/Vogtland;08209;Vogtlandkreis;Sachsen;082
1169353;03257003;Auetal;31749;Schaumburg;Niedersachsen;317
966625;09375115;Aufhausen;93089;Regensburg;Bayern;930
1070999;09472115;Aufsess;91347;Bayreuth;Bayern;913
1965078;08315004;Auggen;79424;Breisgau-Hochschwarzwald;Baden-Wuerttemberg;794
62407;09761000;Augsburg;86150;;Bayern;861
62407;09761000;Augsburg;86152;;Bayern;861
62407;09761000;Augsburg;86153;;Bayern;861
62407;09761000;Augsburg;86154;;Bayern;861
62407;09761000;Augsburg;86156;;Bayern;861
62407;09761000;Augsburg;86157;;Bayern;861
62407;09761000;Augsburg;86159;;Bayern;861
62407;09761000;Augsburg;86161;;Bayern;861
62407;09761000;Augsburg;86163;;Bayern;861
62407;09761000;Augsburg;86165;;Bayern;861
62407;09761000;Augsburg;86167;;Bayern;861
62407;09761000;Augsburg;86169;;Bayern;861
62407;09761000;Augsburg;86179;;Bayern;861
62407;09761000;Augsburg;86199;;Bayern;861
142752;05766004;Augustdorf;32832;Kreis Lippe;Nordrhein-Westfalen;328
378773;14522020;Augustusburg;09573;Mittelsachsen;Sachsen;095
1182471;03257004;Auhagen;31553;Schaumburg;Niedersachsen;315
962601;09779117;Auhausen;86736;Donau-Ries;Bayern;867
29823;09178116;Au in der Hallertau;84072;Freising;Bayern;840
556088;01058009;Aukrug;24613;Kreis Rendsburg-Eckernfoerde;Schleswig-Holstein;246
2808122;08436008;Aulendorf;88326;Ravensburg;Baden-Wuerttemberg;883
537134;07141005;Aull;65582;Rhein-Lahn-Kreis;Rheinland-Pfalz;655
2783122;16076092;Auma-Weidatal;07955;Greiz;Thueringen;079
324694;01053003;Aumuehle;21521;Kreis Herzogtum Lauenburg;Schleswig-Holstein;215
383696;09672111;Aura a.d.Saale;97717;Bad Kissingen;Bayern;977
534187;09571114;Aurach;91589;Ansbach;Bayern;915
1016525;09572114;Aurachtal;91086;Erlangen-Hoechstadt;Bayern;910
349932;09677116;Aura im Sinngrund;97773;Main-Spessart;Bayern;977
898628;03452001;Aurich;26603;Aurich;Niedersachsen;266
898628;03452001;Aurich;26605;Aurich;Niedersachsen;266
898628;03452001;Aurich;26607;Aurich;Niedersachsen;266
1149284;01059103;Ausacker;24975;Kreis Schleswig-Flensburg;Schleswig-Holstein;249
1286666;15083035;Ausleben;39393;Boerde;Sachsen-Anhalt;393
959813;09271114;Aussernzell;94532;Deggendorf;Bayern;945
450514;01061005;Auufer;25548;Kreis Steinburg;Schleswig-Holstein;255
1162782;07232006;Auw an der Kyll;54664;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
1108037;07232202;Auw bei Pruem;54597;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;545
1418654;01054009;Aventoft;25927;Kreis Nordfriesland;Schleswig-Holstein;259
938073;01051003;Averlak;25715;Kreis Dithmarschen;Schleswig-Holstein;257
904552;03356001;Axstedt;27729;Osterholz;Niedersachsen;277
539953;09184137;Aying;85653;Muenchen;Bayern;856
1256023;07235002;Ayl;54441;Trier-Saarburg;Rheinland-Pfalz;544
443333;09772117;Aystetten;86482;Augsburg;Bayern;864
1437797;13073006;Baabe;18586;Vorpommern-Ruegen;Mecklenburg-Vorpommern;185
161965;09771176;Baar;86674;Aichach-Friedberg;Bayern;866
548035;07137007;Baar;56729;Mayen-Koblenz;Rheinland-Pfalz;567
387301;09186113;Baar-Ebenhausen;85107;Pfaffenhofen an der Ilm;Bayern;851
452387;06432002;Babenhausen;64832;Darmstadt-Dieburg;Hessen;648
958621;09778115;Babenhausen;87727;Unterallgaeu;Bayern;877
2186910;09187116;Babensham;83547;Rosenheim;Bayern;835
966624;09375116;Bach an der Donau;93090;Regensburg;Bayern;930
1239652;07339003;Bacharach;55422;Mainz-Bingen;Rheinland-Pfalz;554
418891;07132004;Bachenberg;57610;Altenkirchen;Rheinland-Pfalz;576
955236;09773112;Bachhagel;89429;Dillingen an der Donau;Bayern;894
956749;09773113;Baechingen a.d.Brenz;89431;Dillingen an der Donau;Bayern;894
165637;08119008;Backnang;71522;Rems-Murr-Kreis;Baden-Wuerttemberg;715
956650;09273116;Bad Abbach;93077;Kelheim;Bayern;930
2186911;09187117;Bad Aibling;83043;Rosenheim;Bayern;830
1022866;09479111;Bad Alexandersbad;95680;Wunsiedel im Fichtelgebirge;Bayern;956
162356;06635002;Bad Arolsen;34454;Waldeck-Frankenberg;Hessen;344
937778;09180113;Bad Bayersoien;82435;Garmisch-Partenkirchen;Bayern;824
1130288;08336006;Bad Bellingen;79415;Loerrach;Baden-Wuerttemberg;794
540424;12069020;Bad Belzig;14806;Potsdam-Mittelmark;Brandenburg;148
1272230;03456001;Bad Bentheim;48455;Grafschaft Bentheim;Niedersachsen;484
1817279;03459007;Badbergen;49635;Osnabrueck;Niedersachsen;496
1252824;07337005;Bad Bergzabern;76887;Suedliche Weinstrasse;Rheinland-Pfalz;768
2856985;16071003;Bad Berka;99438;Weimarer Land;Thueringen;994
1891507;05970004;Bad Berleburg;57319;Kreis Siegen-Wittgenstein;Nordrhein-Westfalen;573
1070989;09472116;Bad Berneck im Fichtelgebirge;95460;Bayreuth;Bayern;954
1269808;07135501;Bad Bertrich;56864;Cochem-Zell;Rheinland-Pfalz;568
1460241;03360002;Bad Bevensen;29549;Uelzen;Niedersachsen;295
2402429;15084015;Bad Bibra;06647;Burgenlandkreis;Sachsen-Anhalt;066
957047;09277113;Bad Birnbach;84364;Rottal-Inn;Bayern;843
1273350;16073005;Bad Blankenburg;07422;Saalfeld-Rudolstadt;Thueringen;074
383699;09672112;Bad Bocklet;97708;Bad Kissingen;Bayern;977
1250039;03360005;Bad Bodenteich;29389;Uelzen;Niedersachsen;293
2792631;08117012;Bad Boll;73087;Goeppingen;Baden-Wuerttemberg;730
443526;14523030;Bad Brambach;08648;Vogtlandkreis;Sachsen;086
423223;01060004;Bad Bramstedt;24576;Kreis Segeberg;Schleswig-Holstein;245
1022829;07131006;Bad Breisig;53498;Ahrweiler;Rheinland-Pfalz;534
384270;09672113;Bad Brueckenau;97769;Bad Kissingen;Bayern;977
2801316;08426013;Bad Buchau;88422;Biberach;Baden-Wuerttemberg;884
324314;06533003;Bad Camberg;65520;Limburg-Weilburg;Hessen;655
1432674;03158002;Baddeckenstedt;38271;Wolfenbuettel;Niedersachsen;382
2772178;08117006;Bad Ditzenbach;73312;Goeppingen;Baden-Wuerttemberg;733
2772178;08117006;Bad Ditzenbach;73342;Goeppingen;Baden-Wuerttemberg;733
2772178;08117006;Bad Ditzenbach;73345;Goeppingen;Baden-Wuerttemberg;733
394348;13072006;Bad Doberan;18209;Rostock;Mecklenburg-Vorpommern;182
148591;05762004;Bad Driburg;33014;Kreis Hoexter;Nordrhein-Westfalen;330
445993;14730020;Bad Dueben;04849;Nordsachsen;Sachsen;048
907045;07332002;Bad Duerkheim;67098;Bad Duerkheim;Rheinland-Pfalz;670
2405940;15088020;Bad Duerrenberg;06231;Saalekreis;Sachsen-Anhalt;062
1242133;08326003;Bad Duerrheim;78073;Schwarzwald-Baar-Kreis;Baden-Wuerttemberg;780
1182505;03257005;Bad Eilsen;31707;Schaumburg;Niedersachsen;317
443527;14523040;Bad Elster;08645;Vogtlandkreis;Sachsen;086
1140558;07232007;Badem;54657;Eifelkreis Bitburg-Pruem;Rheinland-Pfalz;546
535689;07141006;Bad Ems;56130;Rhein-Lahn-Kreis;Rheinland-Pfalz;561
453738;06633006;Bad Emstal;34308;Kassel;Hessen;343
62340;08211000;Baden-Baden;76530;;Baden-Wuerttemberg;765
62340;08211000;Baden-Baden;76532;;Baden-Wuerttemberg;765
62340;08211000;Baden-Baden;76534;;Baden-Wuerttemberg;765
225491;06534003;Bad Endbach;35080;Marburg-Biedenkopf;Hessen;350
532398;01062003;Badendorf;23619;Kreis Stormarn;Schleswig-Holstein;236
2186912;09187128;Bad Endorf;83093;Rosenheim;Bayern;830
1182320;07140005;Badenhard;56291;Rhein-Hunsrueck-Kreis;Rheinland-Pfalz;562
1245782;07339004;Badenheim;55576;Mainz-Bingen;Rheinland-Pfalz;555
311915;08315007;Badenweiler;79410;Breisgau-Hochschwarzwald;Baden-Wuerttemberg;794
1819247;03459003;Bad Essen;49152;Osnabrueck;Niedersachsen;491
1808964;03358008;Bad Fallingbostel;29683;Heidekreis;Niedersachsen;296
2186913;09187129;Bad Feilnbach;83075;Rosenheim;Bayern;830
2388467;16065003;Bad Frankenhausen/Kyffhaeuser;06567;Kyffhaeuserkreis;Thueringen;065
1332952;12064044;Bad Freienwalde (Oder);16259;Maerkisch-Oderland;Brandenburg;162
409716;08125005;Bad Friedrichshall;74177;Heilbronn;Baden-Wuerttemberg;741
958089;09275116;Bad Fuessing;94072;Passau;Bayern;940
163003;03155001;Bad Gandersheim;37581;Northeim;Niedersachsen;375
534518;14628020;Bad Gottleuba-Berggiesshuebel;01816;Saechsische Schweiz-Osterzgebirge;Sachsen;018
958091;09275124;Bad Griesbach i.Rottal;94086;Passau;Bayern;940
958686;09778144;Bad Groenenbach;87730;Unterallgaeu;Bayern;877
1416141;03159002;Bad Grund;37539;Goettingen;Niedersachsen;375
1421451;03153002;Bad Harzburg;38667;Goslar;Niedersachsen;386
935232;09173111;Bad Heilbrunn;83670;Bad Toelz-Wolfratshausen;Bayern;836
309849;08235033;Bad Herrenalb;76332;Calw;Baden-Wuerttemberg;763
275075;06632002;Bad Hersfeld;36251;Hersfeld-Rotenburg;Hessen;362
958126;09780123;Bad Hindelang;87541;Oberallgaeu;Bayern;875
338875;06434001;Bad Homburg vor der Hoehe;61348;Hochtaunuskreis;Hessen;613
338875;06434001;Bad Homburg vor der Hoehe;61350;Hochtaunuskreis;Hessen;613
338875;06434001;Bad Homburg vor der Hoehe;61352;Hochtaunuskreis;Hessen;613
173112;05382008;Bad Honnef;53604;Rhein-Sieg-Kreis;Nordrhein-Westfalen;536
444290;07138004;Bad Hoenningen;53547;Neuwied;Rheinland-Pfalz;535
444290;07138004;Bad Hoenningen;53557;Neuwied;Rheinland-Pfalz;535
1819469;03459004;Bad Iburg;49186;Osnabrueck;Niedersachsen;491
1112227;06633002;Bad Karlshafen;34385;Kassel;Hessen;343
383698;09672114;Bad Kissingen;97688;Bad Kissingen;Bayern;976
1515589;13074002;Bad Kleinen;23996;Nordwestmecklenburg;Mecklenburg-Vorpommern;239
2778356;16074003;Bad Klosterlausnitz;07639;Saale-Holzland-Kreis;Thueringen;076
937894;09180112;Bad Kohlgrub;82433;Garmisch-Partenkirchen;Bayern;824
451777;06437001;Bad Koenig;64732;Odenwaldkreis;Hessen;647
387529;09673141;Bad Koenigshofen im Grabfeld;97631;Rhoen-Grabfeld;Bayern;976
2501390;16076003;Bad Koestritz;07586;Greiz;Thueringen;075
959885;09372137;Bad Koetzting;93444;Cham;Bayern;934
611084;07133006;Bad Kreuznach;55543;Bad Kreuznach;Rheinland-Pfalz;555
611084;07133006;Bad Kreuznach;55545;Bad Kreuznach;Rheinland-Pfalz;555
611084;07133006;Bad Kreuznach;55583;Bad Kreuznach;Rheinland-Pfalz;555
1959388;08315006;Bad Krozingen;79189;Breisgau-Hochschwarzwald;Baden-Wuerttemberg;791
163247;05970028;Bad Laasphe;57334;Kreis Siegen-Wittgenstein;Nordrhein-Westfalen;573
1418992;03459005;Bad Laer;49196;Osnabrueck;Niedersachsen;491
2874751;16064003;Bad Langensalza;99947;Unstrut-Hainich-Kreis;Thueringen;999
422335;14729010;Bad Lausick;04651;Leipzig;Sachsen;046
1416144;03159003;Bad Lauterberg;37431;Goettingen;Niedersachsen;374
2498094;16063099;Bad Liebenstein;36448;Wartburgkreis;Thueringen;364
1328907;12062024;Bad Liebenwerda;04895;Elbe-Elster;Brandenburg;048
1328907;12062024;Bad Liebenwerda;04924;Elbe-Elster;Brandenburg;049
1328907;12062024;Bad Liebenwerda;04931;Elbe-Elster;Brandenburg;049
911760;08235008;Bad Liebenzell;75378;Calw;Baden-Wuerttemberg;753
148066;05774008;Bad Lippspringe;33175;Kreis Paderborn;Nordrhein-Westfalen;331
2179147;16075062;Bad Lobenstein;07356;Saale-Orla-Kreis;Thueringen;073
451701;07143206;Bad Marienberg (Westerwald);56470;Westerwaldkreis;Rheinland-Pfalz;564
402687;08128007;Bad Mergentheim;97980;Main-Tauber-Kreis;Baden-Wuerttemberg;979
367045;03252002;Bad Muender am Deister;31848;Hameln-Pyrmont;Niedersachsen;318
158145;05366004;Bad Muenstereifel;53902;Kreis Euskirchen;Nordrhein-Westfalen;539
1310515;14626010;Bad Muskau - Mužakow;02953;Goerlitz;Sachsen;029
167408;06440002;Bad Nauheim;61231;Wetteraukreis;Hessen;612
1169366;03257006;Bad Nenndorf;31542;Schaumburg;Niedersachsen;315
378389;07131007;Bad Neuenahr-Ahrweiler;53474;Ahrweiler;Rheinland-Pfalz;534
387466;09673114;Bad Neustadt an der Saale;97616;Rhoen-Grabfeld;Bayern;976
144930;05770004;Bad Oeynhausen;32545;Kreis Minden-Luebbecke;Nordrhein-Westfalen;325
144930;05770004;Bad Oeynhausen;32547;Kreis Minden-Luebbecke;Nordrhein-Westfalen;325
144930;05770004;Bad Oeynhausen;32549;Kreis Minden-Luebbecke;Nordrhein-Westfalen;325
532325;01062004;Bad Oldesloe;23843;Kreis Stormarn;Schleswig-Holstein;238
535933;06435001;Bad Orb;63619;Main-Kinzig-Kreis;Hessen;636
452986;08317008;Bad Peterstal-Griesbach;72250;Ortenaukreis;Baden-Wuerttemberg;722
452986;08317008;Bad Peterstal-Griesbach;77740;Ortenaukreis;Baden-Wuerttemberg;777
1184314;03252003;Bad Pyrmont;31812;Hameln-Pyrmont;Niedersachsen;318
410526;08125006;Bad Rappenau;74906;Heilbronn;Baden-Wuerttemberg;749
941794;09172114;Bad Reichenhall;83435;Berchtesgadener Land;Bayern;834
935831;08237075;Bad Rippoldsau-Schapbach;77776;Freudenstadt;Baden-Wuerttemberg;777
956804;09473158;Bad Rodach;96476;Coburg;Bayern;964
1086003;03459006;Bad Rothenfelde;49214;Osnabrueck;Niedersachsen;492
1384831;12067024;Bad Saarow;15526;Oder-Spree;Brandenburg;155
1416156;03159004;Bad Sachsa;37441;Goettingen;Niedersachsen;374
2787775;08337096;Bad Saeckingen;79713;Waldshut;Baden-Wuerttemberg;797
1168892;03254005;Bad Salzdetfurth;31162;Hildesheim;Niedersachsen;311
454867;06631001;Bad Salzschlirf;36364;Fulda;Hessen;363
142623;05766008;Bad Salzuflen;32105;Kreis Lippe;Nordrhein-Westfalen;321
142623;05766008;Bad Salzuflen;32107;Kreis Lippe;Nordrhein-Westfalen;321
142623;05766008;Bad Salzuflen;32108;Kreis Lippe;Nordrhein-Westfalen;321
2874389;16063003;Bad Salzungen;36433;Wartburgkreis;Thueringen;364
2874389;16063003;Bad Salzungen;36469;Wartburgkreis;Thueringen;364
153518;05974008;Bad Sassendorf;59505;Kreis Soest;Nordrhein-Westfalen;595
2805478;08437100;Bad Saulgau;88348;Sigmaringen;Baden-Wuerttemberg;883
534534;14628030;Bad Schandau;01814;Saechsische Schweiz-Osterzgebirge;Sachsen;018
1327705;15091020;Bad Schmiedeberg;06905;Wittenberg;Sachsen-Anhalt;069
659810;08215100;Bad Schoenborn;76669;Karlsruhe;Baden-Wuerttemberg;766
2801317;08426014;Bad Schussenried;88427;Biberach;Baden-Wuerttemberg;884
1734859;06439002;Bad Schwalbach;65307;Rheingau-Taunus-Kreis;Hessen;653
382446;01055004;Bad Schwartau;23611;Kreis Ostholstein;Schleswig-Holstein;236
442912;01060005;Bad Segeberg;23795;Kreis Segeberg;Schleswig-Holstein;237
1244160;07133501;Bad Sobernheim;55566;Bad Kreuznach;Rheinland-Pfalz;555
414829;06436001;Bad Soden;65812;Main-Taunus-Kreis;Hessen;658
535936;06435002;Bad Soden-Salmuenster;63628;Main-Kinzig-Kreis;Hessen;636
549414;06636001;Bad Sooden-Allendorf;37242;Werra-Meissner-Kreis;Hessen;372
1026857;09478165;Bad Staffelstein;96231;Lichtenfels;Bayern;962
1021713;09475112;Bad Steben;95138;Hof;Bayern;951
2856440;16071004;Bad Sulza;99518;Weimarer Land;Thueringen;995
372885;13073007;Bad Suelze;18334;Vorpommern-Ruegen;Mecklenburg-Vorpommern;183
2816590;16067064;Bad Tabarz;99891;Gotha;Thueringen;998
1183355;08235084;Bad Teinach-Zavelstein;75385;Calw;Baden-Wuerttemberg;753
2895776;16064004;Bad Tennstedt;99955;Unstrut-Hainich-Kreis;Thueringen;999
935181;09173112;Bad Toelz;83646;Bad Toelz-Wolfratshausen;Bayern;836
2772179;08117007;Bad ueberkingen;73337;Goeppingen;Baden-Wuerttemberg;733
2774073;08415078;Bad Urach;72574;Reutlingen;Baden-Wuerttemberg;725
450123;06440003;Bad Vilbel;61118;Wetteraukreis;Hessen;611
2806787;08436009;Bad Waldsee;88339;Ravensburg;Baden-Wuerttemberg;883
935946;09182111;Bad Wiessee;83707;Miesbach;Bayern;837
310068;08235079;Bad Wildbad;75323;Calw;Baden-Wuerttemberg;753
443584;06635003;Bad Wildungen;34537;Waldeck-Frankenberg;Hessen;345
1289819;12070008;Bad Wilsnack;19336;Prignitz;Brandenburg;193
410469;08125007;Bad Wimpfen;74206;Heilbronn;Baden-Wuerttemberg;742
357057;09575112;Bad Windsheim;91438;Neustadt an der Aisch-Bad Windsheim;Bayern;914
445544;09778116;Bad Woerishofen;86825;Unterallgaeu;Bayern;868
146471;05774040;Bad Wuennenberg;33181;Kreis Paderborn;Nordrhein-Westfalen;331
2806738;08436010;Bad Wurzach;88410;Ravensburg;Baden-Wuerttemberg;884
452203;06634027;Bad Zwesten;34596;Schwalm-Eder-Kreis;Hessen;345
1186777;03451002;Bad Zwischenahn;26160;Ammerland;Niedersachsen;261
157991;05334008;Baesweiler;52499;Staedteregion Aachen;Nordrhein-Westfalen;524
1124266;08316002;Bahlingen;79353;Emmendingen;Baden-Wuerttemberg;793
1446642;03154001;Bahrdorf;38459;Helmstedt;Niedersachsen;384
1675310;03251003;Bahrenborstel;27245;Diepholz;Niedersachsen;272
447344;01061006;Bahrenfleth;25569;Kreis Steinburg;Schleswig-Holstein;255
422815;01060006;Bahrenhof;23845;Kreis Segeberg;Schleswig-Holstein;238
534517;14628040;Bahretal;01819;Saechsische Schweiz-Osterzgebirge;Sachsen;018
2808123;08436011;Baienfurt;88255;Ravensburg;Baden-Wuerttemberg;882
191657;09274118;Baierbach;84171;Landshut;Bayern;841
929705;09184113;Baierbrunn;82065;Muenchen;Bayern;820
929923;09175113;Baiern;85625;Ebersberg;Bayern;856
935839;08237004;Baiersbronn;72270;Freudenstadt;Baden-Wuerttemberg;722
